EmployeeID,PerformanceScore,ProjectsCompleted,ProjectsDue,TechnicalSkillsScore,SoftSkillsScore,TrainingProgramsCompleted,Attendance,YearsWithCompany,YearsInIndustry,PromotionScore,PromotionStatus
7527,4.373111678,3,3,3.483776554,2.338799794,3,85.80572942,7,19,6.453281219,No
7528,4.97968891,7,8,3.837606154,2.624523161,4,90.96144943,3,17,7.207087917,No
7529,2.801547592,14,2,2.893589746,2.312792483,2,87.99394133,3,1,5.281771364,No
7530,3.289502186,7,8,3.811828383,2.970915373,1,86.50008572,8,19,6.910069303,No
7531,2.953024115,1,5,2.557880327,3.924013518,0,92.79085581,8,8,5.248548513,No
7532,4.280956949,14,0,4.003979449,3.17412486,1,93.20382362,1,4,6.230600847,No
7533,2.331037293,10,9,4.626887544,3.915829504,7,85.6213791,6,10,7.393632628,No
7534,4.617955252,14,1,3.39111877,3.690022147,2,88.26673821,2,1,6.406823337,No
7535,2.437754116,9,0,2.788268562,3.26388555,0,91.97362411,0,10,4.701085625,No
7536,2.725352963,6,3,4.46551624,3.110202254,6,88.72516711,2,2,5.553784261,No
7537,3.874749549,3,5,3.869937441,2.753266643,6,92.57332993,0,11,5.807414729,No
7538,4.179296759,6,6,2.821590978,3.764279504,9,99.87409668,5,4,6.888493163,No
7539,4.596329038,7,0,2.71974501,2.053313316,7,97.15893989,7,11,6.626541436,No
7540,2.873162977,2,9,2.584687399,3.042956522,6,94.7527318,7,5,5.706973738,Yes
7541,3.169143718,1,0,4.625077092,3.472019642,7,85.89747318,9,17,6.835418716,No
7542,2.205758477,10,4,2.133524403,3.603179374,0,94.2772831,2,13,5.246170897,No
7543,4.384807147,4,9,3.1623665,4.912710714,6,97.0341357,9,3,7.399920212,No
7544,3.404941051,8,3,2.335139052,2.729053503,4,93.69201833,4,3,5.38874752,No
7545,2.08432755,8,5,4.42416267,3.853607451,6,89.0811621,9,9,6.983145189,No
7546,2.365381669,8,2,3.761025164,4.196782127,3,99.48591122,9,12,6.761520216,No
7547,3.085737562,9,1,4.301738741,2.879261061,4,89.66832647,8,2,6.243715991,No
7548,3.020986869,1,3,2.89193638,2.442371579,3,87.29287169,9,11,5.367706078,No
7549,3.282273406,3,2,4.721568579,4.180416042,4,93.28185257,2,1,5.568161203,No
7550,4.787193001,9,5,2.057765152,3.341163415,6,95.32646817,2,3,6.27666757,No
7551,2.714594356,14,3,2.222250504,2.36898568,3,85.21224067,9,10,6.341646793,No
7552,2.478697386,4,8,3.464630683,3.821580728,3,95.15956581,9,1,5.887918821,No
7553,3.549713971,10,1,2.765072918,3.651002993,0,86.141702,5,2,5.493928222,No
7554,2.032548855,11,8,3.557008972,2.211195324,3,91.57925813,2,7,5.506265893,No
7555,2.494985649,13,2,2.159786841,4.95387221,8,97.18760249,6,8,7.084544441,No
7556,4.129189152,12,5,4.207936725,4.007245146,9,97.13515061,2,7,7.741717067,Yes
7557,3.182063438,12,1,4.109880269,2.220032735,4,87.77596123,2,4,5.768021712,No
7558,3.261622106,12,5,4.786157202,3.046934599,4,85.91953937,8,14,7.647439279,Yes
7559,2.750536621,14,2,2.927481878,2.04949263,7,96.7981022,4,9,6.368305567,No
7560,3.405280089,12,7,4.140526508,3.40640647,8,98.31389395,2,2,7.000308312,No
7561,4.314936518,7,5,3.018613209,4.885946774,4,98.61600939,5,1,6.663912053,No
7562,4.043617862,2,5,4.782177669,4.083838075,1,87.29648518,2,17,6.370350387,No
7563,3.375949259,14,8,2.850103324,4.315318599,1,89.9537108,6,6,6.937555084,No
7564,2.144559177,13,2,3.569642519,4.777014409,4,98.3238353,9,9,7.267156011,No
7565,2.59879671,14,8,4.727337258,2.087247283,6,94.51242734,8,18,7.976386741,Yes
7566,3.939817173,2,2,3.881136143,4.21748457,1,93.49097826,5,18,6.379854779,No
7567,4.009085814,11,6,4.228962382,3.111107008,4,93.49525267,1,9,6.781752197,No
7568,2.059059808,9,5,4.039441952,2.844104111,2,98.51244022,1,2,5.054472128,No
7569,3.535324733,7,5,3.071978017,4.494143092,6,86.74534748,3,5,6.342355373,No
7570,3.90612637,7,4,2.959588872,2.926520564,8,85.91247213,8,3,6.595302837,No
7571,4.085189161,8,2,4.283186099,3.331218437,0,86.03712849,7,2,6.130063214,No
7572,4.730125314,10,2,3.930943921,2.177645816,7,96.54821504,4,2,6.70013426,No
7573,3.462932695,10,6,3.59677393,4.572861935,2,87.4819518,7,12,7.247224208,No
7574,2.376408581,12,1,2.022987826,2.488714292,5,96.92450415,9,11,6.249091874,No
7575,4.767387146,4,9,2.589294367,2.952942657,8,98.00288172,8,16,7.598109252,Yes
7576,3.732172897,4,2,3.864607572,4.047042274,4,86.18984095,7,10,6.516483073,No
7577,4.530854185,11,8,2.963555897,3.276865812,7,88.61788397,3,7,7.173195063,No
7578,3.415475952,7,1,4.183478595,4.571229214,5,92.57660922,0,8,6.200532559,No
7579,2.766207652,11,1,2.119551916,3.354458827,8,89.11660421,6,19,6.929534866,No
7580,2.355032135,5,0,4.779970925,4.150976441,2,98.95135783,5,14,6.161144811,No
7581,4.116175435,6,8,3.629968595,3.139185699,3,89.59570875,1,14,6.341761686,No
7582,4.587044629,5,0,3.953139214,4.283834685,5,97.17886905,2,4,6.301717091,No
7583,4.752469923,3,8,4.691479353,3.793536808,3,91.60630206,5,2,6.622580901,No
7584,4.543235319,1,1,3.013507732,4.145831067,4,93.11094689,9,16,6.845453356,No
7585,4.726326236,11,7,2.42378452,2.567148188,2,97.25948899,7,19,7.427865514,No
7586,4.148773843,8,1,2.161102661,2.576957981,5,92.83795496,8,9,6.340134347,No
7587,2.421390244,12,7,3.189531205,3.749266479,4,99.68030778,9,4,6.876572416,No
7588,2.448326439,10,5,2.645003364,4.635014189,4,88.53173588,5,18,6.845227971,No
7589,4.044381617,7,5,2.56778493,2.789836119,1,91.47942179,0,7,5.147143121,No
7590,4.923604641,1,0,4.645526715,3.867829909,2,85.56840603,7,18,6.933644182,No
7591,4.280249363,13,7,2.777556083,3.135096459,7,87.42638278,1,16,7.372899519,No
7592,4.894728185,6,7,2.02527317,4.428303328,7,85.88975239,3,3,6.553613627,No
7593,4.395978605,2,2,2.541328032,3.905437919,6,98.43575988,5,14,6.461239979,No
7594,3.105132419,6,7,2.337597288,4.216671296,7,97.18555219,7,14,7.004332757,No
7595,4.600723608,10,5,3.514232111,4.071984006,4,98.6828229,2,1,6.671487102,No
7596,4.307702153,14,4,3.392069743,3.274066804,0,99.51007419,7,12,7.349601515,No
7597,4.121714283,11,3,2.693403826,2.739919489,3,99.22789359,4,16,6.73608278,No
7598,4.774171364,3,8,2.667049237,2.24852297,9,92.27164583,6,1,6.292227928,No
7599,2.85239696,14,2,4.790608245,3.17211428,8,86.97170452,6,14,7.803001358,Yes
7600,2.584099739,7,0,3.521013212,3.307200558,3,89.18916596,0,13,5.241539546,No
7601,3.336166938,2,4,4.471297053,4.489639467,8,99.12717199,6,1,6.558714522,No
7602,4.151660588,3,8,4.303683956,4.873511045,5,97.16415244,5,6,7.07823786,No
7603,2.250072298,6,7,2.565981645,4.659932368,9,94.47241934,7,11,6.900998494,No
7604,4.846409787,8,8,2.529810702,3.839818879,6,96.21394355,5,9,7.309085959,No
7605,3.155841655,10,5,2.590546505,4.44283442,7,96.68969515,0,4,6.176758334,No
7606,4.032489685,8,0,4.942616268,2.867165674,1,87.16153554,1,13,6.091121418,No
7607,3.139256157,14,4,2.521655201,2.006422508,5,96.06116073,2,14,6.311579488,No
7608,4.36362238,4,4,4.36611047,4.061231444,7,90.00019441,2,3,6.482341858,No
7609,3.115403501,4,0,2.724654968,4.568605611,7,88.82348238,1,4,5.350361031,No
7610,4.178201473,7,8,2.261237928,3.995448478,9,96.15130878,0,11,6.783191411,No
7611,3.968176556,4,5,4.959444368,3.792448305,1,97.18273092,3,16,6.677564647,No
7612,4.031964814,10,3,4.523624306,2.221259054,7,97.11324813,8,17,7.906882162,Yes
7613,3.303726873,9,9,3.312594204,3.007326295,0,85.21287885,0,17,5.928618244,No
7614,2.788205382,7,6,4.895570639,4.625927015,6,98.67715761,7,6,7.302070277,No
7615,3.29764513,11,7,3.071199512,4.282657113,7,90.96811514,9,4,7.490660602,No
7616,4.976531791,2,1,2.070048551,3.638630414,2,94.18857447,4,6,5.397399561,No
7617,4.411699209,4,5,2.847815209,2.046309866,3,90.46706142,1,4,4.998907787,No
7618,2.107444749,10,7,3.166497274,3.252311356,8,93.02272041,6,17,7.109457551,No
7619,2.879186757,1,6,2.215945264,3.321906988,2,88.94484176,8,12,5.385645045,No
7620,2.962312176,2,7,4.466964299,4.51984022,3,99.29502966,4,4,5.965395219,No
7621,2.007629026,7,1,2.656685871,4.314944271,0,89.33067969,3,4,4.637262655,No
7622,3.050578581,3,3,3.332444567,3.991870019,5,87.01639881,3,17,6.059410765,No
7623,4.990849372,9,5,3.146129244,2.938892862,2,87.76375978,1,6,6.090670277,No
7624,4.233475737,7,1,4.217663361,2.336288596,3,98.93478435,8,7,6.545122556,No
7625,4.649431532,10,7,4.863877834,3.507616671,2,98.33442239,3,10,7.396753993,No
7626,2.462028229,8,9,3.641170015,3.0443075,0,91.17165109,0,9,5.232998125,No
7627,3.60546085,7,1,3.783109674,2.415503846,5,97.73276964,0,18,6.087575624,No
7628,2.160811685,13,5,2.997812047,4.669140906,5,94.90864191,3,15,6.962494473,No
7629,2.128921131,1,5,4.444478374,4.06290418,2,86.45591292,7,2,5.258526141,No
7630,3.506350898,10,4,4.164302686,3.613773072,1,97.47368514,7,1,6.445871199,No
7631,4.150055166,3,2,4.956395626,4.759278307,8,99.81599552,1,11,7.084371252,No
7632,4.8059727,8,7,3.005738683,3.640728219,9,96.57274529,7,13,8.090076654,Yes
7633,2.97501044,11,0,2.725474148,2.181420003,9,91.41829807,6,12,6.553072445,No
7634,2.914865494,13,0,2.24501176,4.650748783,2,94.29802753,6,16,6.801505931,No
7635,4.916229274,1,2,4.688515551,3.50327724,3,90.22614076,0,5,5.641036151,No
7636,2.339968672,11,4,2.346203652,2.173943325,5,92.08883489,8,15,6.34763169,No
7637,2.71113965,4,5,3.502730768,2.263746199,9,86.30147193,0,10,5.410078665,No
7638,3.062663428,8,5,4.25449146,3.884666855,5,86.9488327,5,9,6.756017149,No
7639,3.483407895,5,0,2.314022257,2.903496569,2,94.46411791,5,6,5.032541522,No
7640,2.886525761,14,6,2.960598353,4.674077077,1,91.21113782,3,8,6.555954721,No
7641,4.952801513,2,3,3.522601107,2.330046747,9,95.50150948,4,10,6.543642671,Yes
7642,4.95071077,2,2,2.239274611,3.93057837,5,90.86072901,2,15,6.13249578,No
7643,3.254394175,13,1,3.708356585,2.023380785,9,95.1810383,9,4,7.132028278,No
7644,2.556817672,8,3,3.542460647,2.048483555,0,94.67749505,9,10,5.696910593,No
7645,3.823166397,2,5,4.893696024,3.044789108,0,87.77513605,3,13,5.798170811,No
7646,2.384510018,5,6,4.004891219,2.380546749,5,85.13338213,7,8,5.844202803,No
7647,2.968221902,7,9,3.445762274,3.584049406,7,93.0428854,5,9,6.783678663,No
7648,2.724218217,2,9,2.754134086,4.508752336,4,85.85685316,1,2,5.002226173,No
7649,2.127389371,3,5,4.246308502,4.394408108,6,92.47208689,1,15,6.034349412,No
7650,2.440929491,5,4,4.555454732,4.312930785,1,89.3386228,9,5,6.162479193,No
7651,2.309837304,1,4,4.01735451,4.420496579,5,95.76991785,9,15,6.587383746,No
7652,2.636527276,6,9,3.934203104,4.086397538,8,87.68709066,5,10,6.951279386,No
7653,4.254916824,8,2,4.304652453,3.438438595,5,93.47172188,4,7,6.796286284,No
7654,4.592017402,7,9,3.847634005,3.26092,8,96.90043352,7,19,8.355044164,Yes
7655,4.102362179,14,1,4.042043282,4.930983214,2,95.05437718,4,19,8.005618814,Yes
7656,3.894964075,9,4,4.687302352,3.299802641,3,91.48753243,0,11,6.46778109,No
7657,4.073773045,1,3,3.378718599,4.266604824,2,87.82627763,9,6,6.113190241,No
7658,2.342715709,4,7,4.37207481,2.274979912,1,94.82959255,2,8,4.951344908,No
7659,3.929711726,13,2,2.815905332,2.30875585,0,95.69046849,0,8,5.491208615,No
7660,2.8763948,9,3,3.078860954,3.859009026,5,89.34370898,1,17,6.317711893,No
7661,4.839087915,8,9,4.248154439,4.340341289,1,88.70638847,0,17,7.26223858,No
7662,3.306408597,4,2,4.707277901,4.07418538,7,86.08814731,0,17,6.530081056,No
7663,4.256922734,7,5,3.569233709,3.826376039,2,91.99367109,7,5,6.632324401,No
7664,3.420609699,6,0,2.600564794,4.24559698,1,91.42187978,3,6,5.239402271,No
7665,2.983500057,9,9,3.92701952,4.132367436,6,90.16432152,7,16,7.763694747,Yes
7666,4.817773784,3,0,3.415179876,3.351870059,9,95.5459949,4,1,6.231189038,No
7667,2.112577147,5,1,2.105464859,4.394602403,5,94.84741643,1,16,5.343566973,No
7668,2.217943937,8,5,2.959922066,2.388080402,7,88.09178659,5,3,5.498644886,No
7669,3.134493192,2,0,3.433107229,4.256931543,3,87.86820827,5,10,5.568981384,No
7670,2.901545762,11,8,4.677422859,3.806023444,4,85.79287908,1,16,7.084257678,No
7671,3.76243041,8,6,3.790688913,2.79827471,9,94.57696162,6,12,7.416152672,No
7672,3.313053879,11,7,3.444392169,3.840320871,1,96.92580796,6,8,6.74618427,No
7673,4.200368898,1,1,2.493210704,4.750230835,6,93.12963798,4,7,5.926706977,No
7674,2.512935036,13,3,2.552975608,2.527442383,2,90.05810123,4,15,5.945544584,No
7675,2.810728807,6,7,3.115795974,3.91310733,5,90.71975511,2,3,5.607578612,No
7676,2.353476139,10,2,4.174054754,4.844968707,7,89.85045215,8,17,7.789545207,Yes
7677,3.187242859,6,6,3.658891,4.467539133,6,87.96001179,4,15,6.969201573,No
7678,4.162055214,5,3,2.776038786,4.682175594,9,87.22777201,3,10,6.836594195,No
7679,2.526440824,3,8,2.807400144,3.211057956,6,86.35868109,7,19,6.390018031,No
7680,4.297933667,9,5,2.765892589,3.664753857,4,93.46923494,1,2,5.985941956,No
7681,4.862136908,11,5,4.209318877,4.132597251,1,87.96115881,7,9,7.645963496,Yes
7682,2.561766527,9,9,2.454019353,4.0758573,6,89.17978192,4,7,6.319285304,No
7683,2.592242892,8,7,4.968537613,3.95953072,7,89.86984787,0,12,6.769404606,No
7684,4.833020825,10,0,2.464086298,4.190433663,4,88.71563196,2,3,6.212710613,No
7685,2.207828515,6,7,4.198904523,2.923675639,2,93.60688025,6,10,5.902924967,No
7686,2.773749027,6,2,3.744993585,4.883602027,5,97.68003567,4,1,5.981478484,No
7687,2.726152899,13,0,4.441102509,2.058105099,6,93.72883602,8,6,6.741713974,No
7688,4.179733708,7,1,2.967739822,3.428300712,8,99.59785119,7,11,7.137853746,No
7689,2.586740489,8,0,3.541623386,3.475418875,0,85.15520839,1,15,5.24908861,No
7690,3.447749261,8,7,2.685702123,2.726806971,9,97.21632444,6,15,7.177187774,No
7691,2.658771582,6,9,3.303803721,3.480058625,6,89.39134951,2,5,5.787484758,No
7692,4.761843921,7,6,2.011713738,4.75263627,2,91.16329491,8,17,7.434856807,No
7693,3.475302011,6,9,3.688219515,4.133065511,6,98.78207191,8,13,7.606950256,Yes
7694,2.375406799,5,0,2.481709142,3.348655535,5,92.82379691,4,8,5.084277009,No
7695,2.254891893,3,7,4.106716261,4.943734936,9,95.10978123,0,6,6.094296863,No
7696,4.254664434,8,6,2.837533011,4.821396922,5,96.52989907,6,18,7.824910578,Yes
7697,2.368651481,11,3,3.181089752,4.086459459,6,95.34755624,0,8,6.014158312,No
7698,4.023469033,4,9,4.428867068,4.982425243,9,99.77717857,1,9,7.443913842,No
7699,3.761623246,6,2,2.550066721,3.384617754,6,87.2896088,8,14,6.704316644,No
7700,4.368521298,12,2,2.754030727,2.042830737,4,98.53000034,6,8,6.600756101,No
7701,4.473809758,5,5,4.234344094,4.706083963,2,85.52378109,3,6,6.511727224,No
7702,4.25735999,1,4,3.386800334,4.74561126,8,87.79204738,2,17,6.855800981,No
7703,4.942562057,12,2,4.14011755,4.039697739,6,89.99686331,9,16,8.736535369,Yes
7704,2.551573315,11,3,4.209512156,4.148958728,4,95.86351544,1,10,6.413915186,No
7705,4.2966857,7,4,3.676012955,4.576894539,4,92.47577532,1,14,6.883924165,No
7706,3.075835025,12,9,2.423826667,2.94870114,9,93.95583984,0,6,6.38315451,No
7707,4.70898701,3,8,4.639519105,2.374459353,3,91.55747156,0,12,6.134148354,No
7708,4.887661797,12,0,3.265773459,4.353784499,5,87.92487898,5,6,7.332795766,No
7709,4.539901475,11,4,3.527833268,2.729454291,0,96.64742656,7,12,6.969771499,No
7710,4.096645242,11,9,3.050791934,4.603669143,9,98.40218097,1,18,8.15606919,Yes
7711,3.775033831,6,0,4.04117699,3.45989551,8,85.9872679,0,12,6.28353294,No
7712,4.455472079,4,3,2.129087739,2.408832183,2,87.93053513,6,12,5.638576091,No
7713,4.595586627,14,8,4.617581712,2.5013777,8,98.73990678,3,4,7.838514525,Yes
7714,4.043622031,10,7,4.844325101,3.257612033,2,97.6459829,7,15,7.774280926,Yes
7715,3.929418611,2,9,3.937738012,4.30768138,4,95.89022795,0,2,5.768288858,No
7716,4.420655353,4,1,4.502109883,3.116722613,0,93.96000864,2,15,5.989334867,No
7717,4.342403089,11,0,3.525495419,4.682126998,7,87.537287,6,11,7.776584072,Yes
7718,2.576805607,6,2,3.581683017,2.321709722,7,90.33561888,0,14,5.47368439,No
7719,2.823344207,8,0,4.031635463,4.859960688,5,98.99933496,4,2,6.249215893,No
7720,3.492305187,12,9,4.251995997,3.400236316,7,97.65685961,3,7,7.434406814,No
7721,4.127359319,6,5,2.010780716,4.381732404,5,90.16052305,8,2,6.440645417,No
7722,2.286226928,8,1,2.591575456,2.438169448,8,98.9574226,5,11,5.849078694,No
7723,4.04206366,12,6,4.73498485,4.764899307,8,95.28052992,0,8,7.84858515,Yes
7724,4.636685842,2,8,3.113540344,3.062708164,2,87.28362239,1,18,6.019817026,No
7725,3.593111878,7,2,3.53648747,4.751690356,9,89.4006538,2,18,7.348406392,No
7726,2.916720885,7,8,4.095977205,3.951154461,1,95.32692361,2,5,5.825032762,No
7727,2.806231184,3,9,4.072371165,2.242948221,6,99.85566196,2,11,5.804909738,No
7728,4.325602591,8,0,3.896401722,3.54757893,3,92.75901934,7,6,6.675068867,No
7729,4.805040844,13,6,3.135985071,2.670355176,5,98.12787049,1,19,7.53805426,Yes
7730,2.071558893,5,1,3.853899477,4.776461069,0,98.64964045,3,18,5.776199721,No
7731,2.471155885,8,6,2.61088227,3.686418381,1,91.18538131,4,15,5.825011793,No
7732,3.223872919,6,5,2.719109818,4.349895234,9,97.25481707,8,17,7.587059505,Yes
7733,3.242704582,7,2,2.550730497,3.796727092,4,86.20135895,9,19,6.868888255,No
7734,2.01246697,10,3,4.747255685,3.975468276,6,96.90527131,8,14,7.421349588,No
7735,3.803046491,13,2,3.807633433,3.267686168,7,93.22020487,8,4,7.457177762,No
7736,3.429444384,9,0,3.68480027,2.558341678,3,93.27932003,5,8,5.951740773,No
7737,4.235882982,6,4,4.657604196,2.6541221,6,85.50970452,2,3,6.154831117,No
7738,3.234811926,3,9,3.329541693,4.035381526,8,86.47110498,2,4,6.011178785,No
7739,4.772799565,5,0,4.852294963,4.365731678,6,99.36134418,9,17,8.265259054,Yes
7740,4.201566371,2,0,3.55605901,2.482428601,7,87.46379345,0,13,5.543084785,No
7741,4.891270718,14,3,4.910621711,2.583099182,5,90.98241958,4,8,7.702168049,Yes
7742,3.225097328,13,8,2.557772166,2.379404026,9,99.0342719,8,13,7.67193551,Yes
7743,3.284204662,4,1,3.594239134,3.787782562,0,86.44044658,0,5,4.639977718,No
7744,4.648443222,6,6,2.574069202,4.532804784,4,98.84770347,7,2,6.783592376,No
7745,4.927665872,6,9,3.684771378,2.858875469,5,89.24412549,9,12,7.656593304,Yes
7746,4.52412145,13,7,2.751686935,3.105396497,2,86.00215697,4,10,6.901523667,No
7747,4.939154972,5,6,2.346823992,4.627393326,6,92.32681954,1,14,6.874862882,No
7748,3.377199996,7,2,4.208891416,2.715202406,0,92.23751018,8,10,6.126799036,No
7749,3.873865517,12,9,4.11331399,3.666144762,4,97.52918853,1,8,7.12099819,No
7750,3.289442392,13,4,4.195591066,4.110451368,1,99.62411761,4,10,7.000781573,No
7751,2.346170993,8,3,3.608008363,4.197453485,7,91.36508089,8,4,6.594760267,No
7752,3.608426721,4,4,4.076869257,3.308297849,6,99.65387029,2,4,5.905668379,No
7753,4.191645794,10,4,4.481546536,3.925012505,3,86.37745613,0,8,6.61043735,No
7754,2.412378413,2,5,3.413506043,2.609959673,0,87.16499764,0,2,3.740967706,No
7755,2.644658914,1,9,3.375231381,3.183108168,6,88.11913317,3,12,5.645278566,No
7756,4.215378816,11,3,2.575316713,4.98242357,9,97.18194227,7,2,7.653572065,Yes
7757,4.277970812,5,2,3.209136535,2.10711769,8,98.76877418,5,16,6.727127439,No
7758,2.968562315,12,8,3.87757247,3.222257138,2,85.15136893,4,7,6.434133947,No
7759,2.235016253,10,2,3.033669705,2.716965622,8,86.20439673,6,4,5.92986262,No
7760,3.315012893,10,0,3.849327891,4.386559845,8,93.73154089,3,12,7.159316628,No
7761,4.129651761,2,5,4.75371408,3.284186584,9,91.60465496,5,9,7.000580712,No
7762,2.313053326,6,3,3.605092494,4.660503576,0,98.3729669,3,9,5.505171174,No
7763,4.994923853,9,3,4.819795028,3.86137592,9,90.56625695,4,19,8.58338022,Yes
7764,3.895693156,13,2,4.581171306,3.230659273,3,91.65287159,9,8,7.576709371,Yes
7765,3.601745232,5,6,3.109455035,3.953723114,9,86.22993722,7,6,6.88456578,No
7766,4.439927616,8,8,4.152420331,2.830148491,8,94.77664413,9,12,8.140563272,Yes
7767,3.009627522,14,4,4.606647302,4.98579474,7,86.81276981,1,16,7.902927694,Yes
7768,2.183103451,3,8,2.755573862,2.213990723,7,88.78855356,9,14,6.03248919,No
7769,2.245815696,5,9,3.438104522,2.305723923,9,91.55357194,2,14,6.031789144,No
7770,3.125250742,9,9,2.151959581,3.153104083,6,86.42279885,2,6,5.874811461,No
7771,2.693349749,7,6,2.416141991,3.141511973,2,98.1784807,5,9,5.561216217,Yes
7772,2.668522902,6,7,3.570137468,3.728419961,8,86.75662282,6,8,6.632896836,No
7773,4.008222705,8,4,3.091297998,2.581357182,7,86.77309795,6,3,6.354520876,Yes
7774,2.220696654,8,0,2.942239463,4.883229131,9,88.60714522,6,12,6.777379163,No
7775,3.919861633,10,3,2.196006131,2.108453748,3,94.07693857,2,11,5.672650164,No
7776,4.225279066,1,7,3.917614917,2.904382389,2,85.23757433,7,12,6.216697255,No
7777,2.469904384,10,8,3.016219603,2.944080546,0,96.54108774,1,12,5.50002575,No
7778,2.197157151,8,8,3.104513329,4.365739447,5,92.22909081,4,15,6.633290587,No
7779,2.695746312,11,0,3.270620056,4.95968684,1,97.35268386,2,1,5.585453773,No
7780,3.920045354,2,8,3.151053941,3.607560756,6,92.17988619,0,4,5.553324554,No
7781,3.741156298,3,6,3.202365876,4.420971397,8,92.0041119,7,1,6.577564971,No
7782,4.384834954,5,2,4.663961746,3.698449277,5,96.10625218,6,1,6.645399008,No
7783,3.961793563,6,2,4.86312069,2.891253962,5,94.84457029,6,12,6.967244947,No
7784,2.358790439,13,8,4.435389097,4.927131875,4,85.75376157,0,10,6.917871904,No
7785,2.118339401,1,9,4.211591581,3.843684576,8,97.53127229,4,16,6.521812784,No
7786,2.722421171,6,7,3.727480812,2.230130168,3,86.37112481,0,11,5.183989744,No
7787,4.897691269,1,4,2.9576854,2.07099374,2,85.99059125,8,5,5.531220247,No
7788,3.210820243,4,5,3.648590523,3.382151207,9,97.43058075,7,6,6.667772881,No
7789,4.195077404,8,1,4.221438709,2.270907316,4,96.78982417,4,1,5.947851892,No
7790,3.193681512,9,1,4.906916647,4.265504722,3,87.14116288,1,5,6.128054253,No
7791,2.512206481,2,2,3.240401179,3.145141877,3,88.7326385,4,7,4.77946755,No
7792,2.136128968,3,7,3.715763561,2.769923614,8,86.53387798,4,5,5.472305208,Yes
7793,4.369261021,12,9,4.21703998,3.953606685,0,90.2814636,0,10,6.913743119,No
7794,4.114570831,12,4,2.611243817,4.696517471,2,96.96485998,7,1,6.868373406,No
7795,2.778079837,11,2,4.411755927,3.750461817,6,87.04046951,5,3,6.600101452,No
7796,2.475144116,7,3,2.636367592,2.23148324,7,98.4781223,5,8,5.606246751,No
7797,2.884818641,13,1,2.824462263,2.679144307,8,92.24987207,6,1,6.284107981,No
7798,3.095025736,12,6,3.907331802,2.393754967,3,97.6259157,9,3,6.714871171,No
7799,3.562314818,5,5,2.573975768,3.088987127,6,97.81858335,7,12,6.491516084,No
7800,3.883385883,6,2,4.731580195,4.529754185,3,91.7597708,8,19,7.725542852,Yes
7801,2.026436485,14,3,4.557187614,3.240471626,6,91.26226071,2,5,6.381208423,No
7802,3.834513573,11,9,4.114945837,3.965623304,1,99.21665334,0,5,6.502983139,No
7803,4.134034192,1,1,2.208679157,2.824057795,5,99.7715641,4,1,4.876480395,No
7804,2.176552746,3,8,4.662374636,4.277169027,0,98.7857958,3,15,5.929022189,No
7805,3.621289151,2,8,4.724520259,2.368705334,3,97.06190198,2,7,5.629809125,No
7806,2.11483814,5,4,4.888100064,3.063318989,3,96.3269793,6,3,5.610462009,No
7807,2.20091551,3,6,2.852791935,3.657197948,2,96.66109936,6,4,5.054151272,No
7808,2.652026263,12,1,3.073279279,3.54001306,1,95.07840018,0,14,5.684805266,Yes
7809,2.917613965,10,0,2.389742872,4.560823719,0,93.01054256,1,12,5.496439619,No
7810,3.923300891,1,7,2.791360856,2.814022238,4,97.9621947,3,15,5.793840439,No
7811,4.398070623,3,1,4.177251843,4.241643596,5,85.88650042,5,10,6.658172913,No
7812,3.370735275,12,0,4.641161498,2.01559009,0,90.96860782,7,4,6.029024044,No
7813,4.4499531,1,5,4.93466538,3.258065373,4,85.58211908,6,9,6.563337613,No
7814,4.953937081,1,9,2.631271046,3.979636461,9,99.45889287,6,5,6.996403432,No
7815,4.625400903,2,1,4.961038557,2.26389645,6,86.38362153,7,1,6.148394372,No
7816,2.675381723,14,7,4.663921335,4.218077233,8,89.01187058,0,1,6.955280322,No
7817,2.054006083,12,7,2.217873186,4.653329222,9,98.29046417,0,16,6.882576235,No
7818,3.665439774,10,9,2.782917006,3.277381964,8,92.75828945,7,18,7.897312154,Yes
7819,3.352995699,4,9,4.342418503,2.308035343,1,98.7973001,8,13,6.437089389,No
7820,2.237299412,13,6,2.695368941,4.509319804,7,96.78542741,1,11,6.718207396,No
7821,2.293911035,10,2,2.337960799,3.987201235,9,98.70739511,3,3,5.975954728,No
7822,2.3912571,4,5,4.496701063,3.936759328,6,89.34758057,6,10,6.446015092,No
7823,3.742280186,3,3,2.843238356,2.900951261,4,86.44586813,8,8,5.827108844,No
7824,3.545773227,8,5,3.946310551,3.954848207,3,99.7856568,8,15,7.433130028,No
7825,2.138862085,5,7,2.598990534,2.092212609,6,91.67298209,1,16,5.224121813,No
7826,3.885562074,5,8,2.084173837,2.895772788,5,99.65416587,8,4,6.179879966,Yes
7827,3.156823191,7,9,4.008336728,2.860468586,3,92.66295653,4,15,6.567251898,No
7828,2.62215841,4,9,2.458076111,4.272056455,1,97.05033209,7,5,5.619024667,No
7829,2.663546015,5,2,3.707584562,3.150632027,0,98.23146716,4,2,4.801731053,No
7830,3.102261582,10,7,2.740243927,4.113755956,1,85.78728586,9,7,6.59482708,No
7831,3.731048641,9,3,4.771437287,3.029876624,9,87.08134331,4,13,7.463234415,No
7832,3.595524363,4,4,2.263162423,3.902440978,0,88.47195289,8,2,5.317555992,No
7833,3.539031919,1,0,4.88446858,4.580223103,8,93.35010315,3,3,6.17578112,No
